Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Actor_Loss               Action_Bound_Loss        Adv_Mean                 Adv_Std                  
6800                     5.318054607245657        27856896                 317.33002074966794       1000.0                   32                       309.9414367675781        1000.0003051757812       204                      375.259521484375         0.024609224870800972     0.0005557162221521139    -2.5127859115600586      9.592379570007324        
6850                     5.355886627501912        28061696                 375.78526050129386       1000.0                   32                       335.6753845214844        1000.0003051757812       204                      376.3743896484375        -0.02707604691386223     0.00023525208234786987   2.065908432006836        8.696242332458496        
6900                     5.391657726102405        28266496                 334.25522097468206       1000.0                   32                       346.8001403808594        1000.0003051757812       204                      358.35662841796875       -0.019604919478297234    0.00012228726700413972   1.1247481107711792       8.573118209838867        
6950                     5.427074246340328        28471296                 375.4039007821823        1000.0                   32                       329.4961242675781        1000.0003051757812       204                      395.65533447265625       0.005812081973999739     7.220642874017358e-05    1.190737247467041        8.979012489318848        
7000                     5.464061237507396        28676096                 331.9262039514481        1000.0                   32                       349.00640869140625       1000.0003051757812       204                      268.6233215332031        0.042163919657468796     2.1425232262117788e-05   -1.9059417247772217      7.297610282897949        
7050                     5.502370421356625        28880896                 330.3351480695417        1000.0                   32                       307.5883483886719        1000.0003051757812       204                      229.69277954101562       0.00048601359594613314   6.0909696912858635e-05   -0.7228633761405945      7.046842098236084        
7100                     5.53712673637602         29085696                 373.1111582613744        1000.0                   32                       318.36328125             1000.0003051757812       204                      341.0209655761719        0.03324267268180847      0.00019253965001553297   -1.6918092966079712      8.410602569580078        
7150                     5.57088607026471         29290496                 408.5042733720038        1000.0                   32                       364.2984619140625        1000.0003051757812       204                      438.0931091308594        0.002047809772193432     0.0005489679169841111    1.1714202165603638       9.506775856018066        
7200                     5.607070437471072        29495296                 401.8518466543205        1000.0                   32                       357.84869384765625       1000.0003051757812       204                      386.6665954589844        0.004074747674167156     7.430736150126904e-05    3.153080463409424        8.889613151550293        
7250                     5.644652772744497        29700096                 403.85170719749294       1000.0                   32                       352.50494384765625       1000.0003051757812       204                      347.1833801269531        0.022450067102909088     2.0420298824319616e-05   -0.3600768446922302      8.478292465209961        
7300                     5.686172405282656        29904896                 362.409337088631         1000.0                   32                       359.52117919921875       1000.0003051757812       204                      348.2989196777344        -0.010150827467441559    0.0001587368024047464    0.14360912144184113      8.396200180053711        
7350                     5.7260677933030655       30109696                 337.0812051755218        1000.0                   32                       325.29730224609375       1000.0003051757812       204                      298.06396484375          -0.0010869172401726246   0.00014200180885381997   2.321072578430176        7.618472576141357        
7400                     5.764103933572769        30314496                 421.8232070338754        1000.0                   32                       354.11962890625          1000.0003051757812       204                      400.97381591796875       0.016362683847546577     7.943173113744706e-05    -0.11173824965953827     9.035837173461914        
7450                     5.80745912803544         30519296                 406.8743362960124        1000.0                   32                       365.760498046875         1000.0003051757812       204                      401.513916015625         0.013098739087581635     4.968689972884022e-05    1.0051331520080566       9.330530166625977        
7500                     5.847435709171825        30724096                 354.61775893073207       1000.0                   32                       353.9284362792969        1000.0003051757812       204                      318.7281188964844        -0.029048364609479904    1.014365125229233e-06    1.111190915107727        7.958528995513916        
7550                     5.884835356937514        30928896                 401.5962432214842        1000.0                   32                       354.38018798828125       1000.0003051757812       204                      322.0452880859375        0.030662115663290024     5.6559591030236334e-05   0.6648053526878357       8.777620315551758        
7600                     5.9208620338307485       31133696                 348.9365333992728        1000.0                   32                       342.613037109375         1000.0003051757812       204                      227.82455444335938       -0.018172288313508034    0.00010662936983862892   -0.7192359566688538      7.315114498138428        
7650                     5.9630831822421815       31338496                 407.77673026309276       1000.0                   32                       318.88409423828125       1000.0003051757812       204                      391.63006591796875       0.008643309585750103     0.00013637779920827597   1.9417192935943604       9.115694046020508        
7700                     6.004744700259632        31543296                 381.1556812802337        1000.0                   32                       362.89996337890625       1000.0003051757812       204                      350.1630554199219        -0.04082728549838066     1.8526827261666767e-05   0.7062864303588867       8.600005149841309        
7750                     6.068069909943475        31748096                 376.01742281406064       1000.0                   32                       353.75762939453125       1000.0003051757812       204                      265.4869384765625        0.01465015672147274      0.00010203340207226574   -1.5224034786224365      7.335443019866943        
7800                     6.107541229989794        31952896                 384.4087261984996        1000.0                   32                       376.74456787109375       1000.0003051757812       204                      363.2475280761719        0.01702880859375         9.962604963220656e-06    -1.865314245223999       8.68586540222168         
7850                     6.147558669182989        32157696                 419.284838489335         1000.0                   32                       385.63067626953125       1000.0003051757812       204                      394.27008056640625       0.016873672604560852     5.054454049968626e-06    0.7512933015823364       8.80711555480957         
7900                     6.189463668862978        32362496                 422.8093256386928        1000.0                   32                       390.3070373535156        1000.0003051757812       204                      468.9689025878906        -0.02648151107132435     7.56771769374609e-05     -2.1239326000213623      9.896090507507324        
7950                     6.227955935796102        32567296                 389.6683932291835        1000.0                   32                       404.3021545410156        1000.0003051757812       204                      366.235595703125         0.0001908822450786829    0.0                      2.0602173805236816       8.475007057189941        
8000                     6.268833479682605        32772096                 444.22751637190595       1000.0                   32                       373.84344482421875       1000.0003051757812       204                      415.4907531738281        0.010889606550335884     2.1839332475792617e-05   0.13026656210422516      9.188788414001465        
8050                     6.309804810815387        32976896                 444.5241742026665        1000.0                   32                       407.06011962890625       1000.0003051757812       204                      531.1663208007812        0.007387472316622734     0.0008077839738689363    -0.8919572830200195      10.37265396118164        
8100                     6.348904735512203        33181696                 441.90886887359284       1000.0                   32                       396.6193542480469        1000.0003051757812       204                      406.2638244628906        0.02629801072180271      1.3482045687851496e-05   -1.3805004358291626      9.030598640441895        
8150                     6.390282145010101        33386496                 438.45629729754637       1000.0                   32                       403.9293212890625        1000.0003051757812       204                      449.7855529785156        0.025329457595944405     3.600226364142145e-06    0.013421590439975262     9.537545204162598        
8200                     6.428972273866336        33591296                 459.40583475031724       1000.0                   32                       390.4996643066406        1000.0003051757812       204                      477.30926513671875       -0.030376987531781197    9.420850801689085e-06    -1.6552016735076904      9.73309326171875         
8250                     6.467055340210597        33796096                 442.87141399548636       1000.0                   32                       387.6946716308594        1000.0003051757812       204                      435.5016174316406        -0.0028857016004621983   2.5363895474583842e-05   -0.8290566802024841      9.54877758026123         
8300                     6.505752653280894        34000896                 422.3735787290839        1000.0                   32                       392.3541259765625        1000.0003051757812       204                      488.26458740234375       -0.0413663312792778      0.000279441534075886     -1.1212730407714844      9.953215599060059        
8350                     6.547347559134166        34205696                 448.9570379908837        1000.0                   32                       413.2173156738281        1000.0003051757812       204                      446.455078125            -0.014591850340366364    1.754422191879712e-05    -2.1215925216674805      9.411360740661621        
8400                     6.588010589745309        34410496                 435.075511686836         1000.0                   32                       423.3393859863281        1000.0003051757812       204                      534.6243896484375        0.05783391743898392      8.58305356814526e-05     -0.0631849616765976      10.547791481018066       
8450                     6.62742965526051         34615296                 444.40564210002594       1000.0                   32                       414.6248779296875        1000.0003051757812       204                      399.447509765625         -0.04508902132511139     5.67071620025672e-05     -2.71980357170105        9.152678489685059        
8500                     6.668002242777082        34820096                 469.7076500817275        1000.0                   32                       408.4954833984375        1000.0003051757812       204                      509.43585205078125       0.01702619343996048      8.933650678955019e-05    -1.4984464645385742      10.083163261413574       
8550                     6.706961297790209        35024896                 448.9736919001916        1000.0                   32                       421.73199462890625       1000.0003051757812       204                      390.8287048339844        -0.0257782693952322      1.522542424936546e-05    -0.5555605888366699      8.851661682128906        
8600                     6.744910481638379        35229696                 476.1159511871439        1000.0                   32                       419.86285400390625       1000.0003051757812       204                      497.2042541503906        0.036547038704156876     0.00020237528951838613   -0.3836027681827545      9.955052375793457        
8650                     6.785392659107844        35434496                 435.50353078022994       1000.0                   32                       353.01922607421875       1000.0003051757812       204                      474.03271484375          -0.03600037470459938     0.00015178923786152154   5.086027145385742        10.469123840332031       
8700                     6.830154221057892        35639296                 419.4745041084436        1000.0                   32                       387.9190979003906        1000.0003051757812       204                      352.6949768066406        -0.036260709166526794    4.879824700765312e-05    -2.328906774520874       8.407085418701172        
8750                     6.873892002503077        35844096                 431.6796234652324        1000.0                   32                       382.45806884765625       1000.0003051757812       204                      440.2500915527344        0.008987984620034695     5.050425897934474e-06    0.17641481757164001      9.306864738464355        
8800                     6.924437546928724        36048896                 395.73283965306337       1000.0                   32                       364.0587158203125        1000.0003051757812       204                      430.3235778808594        -0.02285205014050007     0.00023839196364860982   -0.9169164299964905      9.53860092163086         
8850                     6.975832211905056        36253696                 442.0738555302587        1000.0                   32                       388.91015625             1000.0003051757812       204                      435.31787109375          -0.03988270089030266     1.4020298294781242e-05   1.154999017715454        9.30564022064209         
8900                     7.031321357223723        36458496                 439.0220801086689        1000.0                   32                       381.3005065917969        1000.0003051757812       204                      440.18927001953125       -0.00909373164176941     0.0                      0.9180360436439514       9.335736274719238        
8950                     7.0783782635794745       36663296                 452.00430850217344       1000.0                   32                       407.49176025390625       1000.0003051757812       204                      447.33514404296875       -0.00865189265459776     1.9318508748256136e-06   -0.5707470178604126      9.412610054016113        
9000                     7.125879185265965        36868096                 441.9019264449439        1000.0                   32                       403.28607177734375       1000.0003051757812       204                      481.5727844238281        0.025115635246038437     6.274082261370495e-05    -0.6820225119590759      9.895776748657227        
9050                     7.184222856693798        37072896                 478.84850790125006       1000.0                   32                       401.1987609863281        1000.0003051757812       204                      574.1350708007812        0.018059710040688515     0.00012163152132416144   1.6220015287399292       10.679682731628418       
9100                     7.236952988902728        37277696                 441.8403718485181        1000.0                   32                       414.056396484375         1000.0003051757812       204                      488.1000671386719        0.011059796437621117     4.4662648690518836e-08   0.05851488560438156      9.841166496276855        
9150                     7.281551885538631        37482496                 470.09741614006634       1000.0                   32                       418.64166259765625       1000.0003051757812       204                      473.3414001464844        -0.0024413533974438906   6.751774890290108e-06    4.673117160797119        9.790892601013184        
9200                     7.3242823135852815       37687296                 433.3231525340286        1000.0                   32                       391.20135498046875       1000.0003051757812       204                      491.9746398925781        0.03723682463169098      2.1890136849833652e-05   0.9616567492485046       10.203514099121094       
9250                     7.360139979455206        37892096                 440.60116725884507       1000.0                   32                       386.876220703125         1000.0003051757812       204                      443.0912780761719        -0.038965437561273575    0.000147505386848934     0.2585192620754242       9.830371856689453        
9300                     7.392421056628227        38096896                 448.03188323442373       1000.0                   32                       419.0560302734375        1000.0003051757812       204                      582.3134765625           0.04353104159235954      6.842645234428346e-05    1.7420634031295776       11.010743141174316       
9350                     7.4253881319363915       38301696                 396.2783738618964        1000.0                   32                       384.1578063964844        1000.0003051757812       204                      392.91571044921875       -0.007913317531347275    1.2115914614696521e-05   1.3686854839324951       8.839299201965332        
9400                     7.458317044377327        38506496                 495.83362024879705       1000.0                   32                       416.5282287597656        1000.0003051757812       204                      561.9524536132812        0.03056936524808407      0.0007720664725638926    0.49541983008384705      10.680464744567871       
9450                     7.493478047781521        38711296                 459.2076073620319        1000.0                   32                       421.33160400390625       1000.0003051757812       204                      533.039794921875         0.013590412214398384     0.0002829620789270848    -1.7473589181900024      10.450966835021973       
9500                     7.52542360107104         38916096                 428.33261811330885       1000.0                   32                       412.9498596191406        1000.0003051757812       204                      391.6127014160156        0.018961073830723763     0.0002500293485354632    0.2726314663887024       9.073412895202637        
9550                     7.556020333303346        39120896                 410.6467658816873        1000.0                   32                       411.865234375            1000.0003051757812       204                      357.7176818847656        -0.011101669631898403    1.0650004611534314e-07   -1.4657233953475952      8.551085472106934        
9600                     7.586640600230958        39325696                 463.9986530148344        1000.0                   32                       412.4471435546875        1000.0003051757812       204                      555.563232421875         0.0425705686211586       3.993196878582239e-05    0.17419661581516266      10.608465194702148       
9650                     7.6183612328105506       39530496                 452.93301810568664       1000.0                   32                       415.9291076660156        1000.0003051757812       204                      555.23779296875          -0.02150055393576622     7.528512469434645e-06    0.36162498593330383      10.725709915161133       
9700                     7.649221282800038        39735296                 456.4054604075627        1000.0                   32                       419.29974365234375       1000.0003051757812       204                      522.6641845703125        0.022862698882818222     0.00033872161293402314   -1.2817327976226807      10.50996208190918        
9750                     7.679883206884067        39940096                 448.0301530904194        1000.0                   32                       412.3113098144531        1000.0003051757812       204                      502.69293212890625       -0.009526114910840988    0.00014304203796200454   -0.8958914875984192      9.999540328979492        
9800                     7.710383112430573        40144896                 454.6842280856979        1000.0                   32                       421.0829772949219        1000.0003051757812       204                      456.993408203125         0.016374073922634125     0.00046064096386544406   1.1210604906082153       9.751855850219727        
9850                     7.740893436935213        40349696                 446.95891193528405       1000.0                   32                       434.47027587890625       1000.0003051757812       204                      509.1784973144531        -0.007366218604147434    0.00024549930822104216   1.3391350507736206       10.073009490966797       
9900                     7.7721149058474435       40554496                 449.77576894694175       1000.0                   32                       405.58746337890625       1000.0003051757812       204                      492.9638366699219        0.026682527735829353     0.00011619494034675881   -0.5311376452445984      10.252192497253418       
9950                     7.802977823548847        40759296                 401.5783449313758        1000.0                   32                       417.9798889160156        1000.0003051757812       204                      392.1376647949219        -0.003836265532299876    3.0499134027195396e-06   -1.3025139570236206      8.946048736572266        
10000                    7.833653593063355        40964096                 448.55289246580514       1000.0                   32                       389.0242919921875        1000.0003051757812       204                      562.5554809570312        0.020406555384397507     0.00010306983313057572   2.3341262340545654       10.599061965942383       
10050                    7.8684674449761705       41168896                 410.6578556259091        1000.0                   32                       385.5791320800781        1000.0003051757812       204                      351.8582458496094        0.02221173606812954      0.00010692543582990766   0.21116220951080322      8.392603874206543        
10100                    7.905202548040284        41373696                 462.253735382762         1000.0                   32                       380.9981994628906        1000.0003051757812       204                      482.05938720703125       0.0021245575044304132    7.694874426533715e-08    0.812626838684082        9.948681831359863        
10150                    7.939968510535028        41578496                 467.748617972367         1000.0                   32                       415.6593933105469        1000.0003051757812       204                      499.50933837890625       -0.003034776309505105    2.8608475986402482e-05   2.2739384174346924       10.00350284576416        
10200                    7.975635743273629        41783296                 467.97824640050067       1000.0                   32                       420.4246826171875        1000.0003051757812       204                      483.33428955078125       0.00566517561674118      0.0001633744832361117    -1.5865578651428223      9.815762519836426        
10250                    8.010873932441076        41988096                 382.3202605716824        1000.0                   32                       399.3501281738281        1000.0003051757812       204                      325.1981506347656        0.04357890039682388      2.6984416763298213e-06   -0.44101738929748535     8.487112045288086        
10300                    8.04410387330585         42192896                 467.7477243756509        1000.0                   32                       400.9356994628906        1000.0003051757812       204                      541.2613525390625        -0.009828947484493256    0.00024943979224190116   -1.0270092487335205      10.5062894821167         
10350                    8.079934292170737        42397696                 405.70680901652315       1000.0                   32                       387.88916015625          1000.0003051757812       204                      389.191650390625         0.0014707164373248816    8.028426964301616e-05    -1.401964545249939       9.349915504455566        
10400                    8.114613101085027        42602496                 415.6191030347767        1000.0                   32                       377.3792724609375        1000.0003051757812       204                      406.7528991699219        0.03407759964466095      6.0068741731811315e-05   0.7365509271621704       9.0791015625             
10450                    8.148358244697253        42807296                 439.974359285841         1000.0                   32                       366.7297058105469        1000.0003051757812       204                      518.41162109375          0.04155108332633972      0.00011908337182831019   -0.9585709571838379      10.174966812133789       
10500                    8.18116307053301         43012096                 456.1433508374111        1000.0                   32                       381.0354309082031        1000.0003051757812       204                      476.9206237792969        -0.001065094955265522    0.00011623845784924924   -2.0217485427856445      9.913124084472656        
10550                    8.214076909754011        43216896                 420.5113309648027        1000.0                   32                       419.30682373046875       1000.0003051757812       204                      507.82318115234375       -0.005581851117312908    7.546929555246606e-05    -1.159549355506897       10.194927215576172       
10600                    8.246680993305313        43421696                 441.5231766164941        1000.0                   32                       388.0984191894531        1000.0003051757812       204                      476.1744384765625        -0.026441199705004692    0.00014140491839498281   0.018796611577272415     10.389294624328613       
10650                    8.279372983906004        43626496                 438.5838810496298        1000.0                   32                       393.4129638671875        1000.0003051757812       204                      410.5534973144531        0.019258949905633926     0.00013927217514719814   -1.6803542375564575      9.168910026550293        
10700                    8.311595466931662        43831296                 408.14793567991387       1000.0                   32                       390.150146484375         1000.0003051757812       204                      482.24005126953125       0.017737090587615967     7.347342761931941e-05    -0.43684035539627075     10.257019996643066       
10750                    8.343698346085018        44036096                 411.0777513682963        1000.0                   32                       384.2740478515625        1000.0003051757812       204                      347.28741455078125       -0.01971062831580639     3.5642537113744766e-05   -1.562509536743164       8.285833358764648        
10800                    8.376503002179993        44240896                 436.9511086884148        1000.0                   32                       388.78369140625          1000.0003051757812       204                      412.5044860839844        0.029772255569696426     7.22727293123171e-07     -1.4300514459609985      9.268269538879395        
10850                    8.40906180275811         44445696                 391.49685397260237       1000.0                   32                       370.5010986328125        1000.0003051757812       204                      375.6754455566406        0.0130570437759161       7.708224984526169e-06    2.081737995147705        8.625960350036621        
10900                    8.441357997457187        44650496                 435.6563082960356        1000.0                   32                       399.6131286621094        1000.0003051757812       204                      510.3785705566406        0.0069097536616027355    4.3043291952926666e-06   -0.5986034274101257      10.341676712036133       
10950                    8.473328508867159        44855296                 470.7162320586963        1000.0                   32                       415.79888916015625       1000.0003051757812       204                      544.8745727539062        -0.03203354403376579     1.9254026483395137e-05   2.3497955799102783       10.387454986572266       
11000                    8.505598198307885        45060096                 418.2075799602426        1000.0                   32                       396.3913879394531        1000.0003051757812       204                      380.44964599609375       -0.03441879153251648     0.0                      -1.6280021667480469      8.643321990966797        
11050                    8.537517365813255        45264896                 440.6398011026896        1000.0                   32                       417.9270324707031        1000.0003051757812       204                      468.7622985839844        -0.01102238055318594     5.220407274464378e-06    -0.590955376625061       9.555707931518555        
11100                    8.568766297168201        45469696                 431.22238097330535       1000.0                   32                       416.2246398925781        1000.0003051757812       204                      400.2486267089844        0.007317745592445135     3.019879954990756e-07    0.26112526655197144      9.000120162963867        
11150                    8.600457227428754        45674496                 444.3556832343147        1000.0                   32                       388.9812927246094        1000.0003051757812       204                      478.4129333496094        0.03439199924468994      1.0718739758885931e-05   -1.8259222507476807      9.98970890045166         
11200                    8.6333458013667          45879296                 461.6111955699507        1000.0                   32                       388.5866394042969        1000.0003051757812       204                      455.71905517578125       0.0425102561712265       8.590452489443123e-05    2.26544189453125         9.458944320678711        
11250                    8.665298085278934        46084096                 423.3152643721478        1000.0                   32                       411.4132080078125        1000.0003051757812       204                      420.7291259765625        0.009069666266441345     5.682978780896519e-07    1.5987051725387573       9.104936599731445        
11300                    8.697426792780558        46288896                 468.2143870392956        1000.0                   32                       419.1280517578125        1000.0003051757812       204                      532.8341064453125        0.011662507429718971     4.028247349197045e-05    -1.1103507280349731      10.34900188446045        
11350                    8.729546659390131        46493696                 458.5496981366682        1000.0                   32                       402.977294921875         1000.0003051757812       204                      493.0846252441406        -0.02014129050076008     1.8289056242792867e-05   2.2573018074035645       9.79310131072998         
11400                    8.76179150554869         46698496                 456.1836379150185        1000.0                   32                       394.8708190917969        1000.0003051757812       204                      447.54443359375          -0.047981586307287216    4.9995862354990095e-05   -0.31730014085769653     9.46483325958252         
11450                    8.794060625566377        46903296                 479.5350155218522        1000.0                   32                       430.5418395996094        1000.0003051757812       204                      542.2885131835938        0.005294787231832743     0.00022137543419376016   2.624342918395996        10.361109733581543       
11500                    8.826313898629612        47108096                 474.0557556014629        1000.0                   32                       425.9776306152344        1000.0003051757812       204                      432.3098449707031        -0.0005038462113589048   0.00033658233587630093   0.2690986394882202       9.328727722167969        
11550                    8.858736738297674        47312896                 454.12858101420716       1000.0                   32                       392.4239807128906        1000.0003051757812       204                      478.91461181640625       -0.022809574380517006    1.6532567315152846e-06   0.918083131313324        9.874737739562988        
11600                    8.932593210803137        47517696                 406.7508874957748        1000.0                   32                       396.9149169921875        1000.0003051757812       204                      429.77301025390625       0.015294317156076431     0.0002174695546273142    -0.25182366371154785     9.811483383178711        
11650                    8.967107098301252        47722496                 454.8658437132631        1000.0                   32                       387.6697998046875        1000.0003051757812       204                      451.5199890136719        -0.032192111015319824    4.154057478444884e-06    1.394980788230896        9.497601509094238        
11700                    9.00143221437931         47927296                 452.76137300960187       1000.0                   32                       393.3417663574219        1000.0003051757812       204                      404.23114013671875       -0.013294968754053116    4.2316733015468344e-05   0.7413354516029358       9.191041946411133        
11750                    9.033293303582404        48132096                 473.51503516543744       1000.0                   32                       389.60888671875          1000.0003051757812       204                      525.8213500976562        -0.01406111754477024     0.0001377974112983793    1.4801608324050903       10.824270248413086       
11800                    9.065481460293134        48336896                 445.6890148206277        1000.0                   32                       379.83837890625          1000.0003051757812       204                      413.29010009765625       -0.0019093856681138277   6.017831765348092e-05    1.3147149085998535       9.050503730773926        
11850                    9.097747635245323        48541696                 460.72584563531177       1000.0                   32                       390.94189453125          1000.0003051757812       204                      471.343017578125         -0.027598941698670387    2.9576300221378915e-05   -1.9711618423461914      10.267326354980469       
11900                    9.129857102500068        48746496                 429.28344891751584       1000.0                   32                       408.6954650878906        1000.0003051757812       204                      380.7044372558594        -0.03342680260539055     0.00019805479678325355   0.13900023698806763      9.104310035705566        
11950                    9.162145966357656        48951296                 426.83495816836376       1000.0                   32                       392.0093078613281        1000.0003051757812       204                      478.8501281738281        -0.028072061017155647    0.00012874117237515748   5.417464733123779        9.906333923339844        
12000                    9.194444669153956        49156096                 434.6984834347088        1000.0                   32                       396.5238952636719        1000.0003051757812       204                      403.8598327636719        0.008367842063307762     1.3376984497881494e-07   -0.1618090271949768      9.341367721557617        
12050                    9.226529120471742        49360896                 401.3722532948767        1000.0                   32                       412.8453369140625        1000.0003051757812       204                      354.6339416503906        -0.012290838174521923    3.999511682195589e-05    1.293070912361145        8.482481002807617        
12100                    9.267036739985148        49565696                 477.3210800583597        1000.0                   32                       378.1304931640625        1000.0003051757812       204                      481.36090087890625       -0.0362381711602211      9.46743821259588e-05     -1.325395107269287       10.253375053405762       
12150                    9.30037826942073         49770496                 423.3601637293423        1000.0                   32                       410.4808044433594        1000.0003051757812       204                      517.1218872070312        0.0007182290428318083    5.913863788009621e-05    -1.2787389755249023      10.221552848815918       
12200                    9.33417540550232         49975296                 435.27979433150205       1000.0                   32                       400.524169921875         1000.0003051757812       204                      407.8673400878906        0.009265718050301075     2.493228521416313e-06    -0.6641738414764404      9.10116958618164         
12250                    9.366438990765147        50180096                 402.0977325866743        1000.0                   32                       386.4639892578125        1000.0003051757812       204                      440.122802734375         0.01923670992255211      8.037016959860921e-05    -2.825615644454956       10.409404754638672       
12300                    9.398560806115468        50384896                 446.46274127087173       1000.0                   32                       367.0744323730469        1000.0003051757812       204                      468.9290466308594        -0.0670602023601532      6.844495146651752e-06    -2.1420280933380127      9.564193725585938        
12350                    9.43076002743509         50589696                 458.58034292566174       1000.0                   32                       406.6817321777344        1000.0003051757812       204                      477.5532531738281        0.02055656537413597      8.547372999601066e-06    -2.057152509689331       10.23080825805664        
12400                    9.46293449719747         50794496                 398.2772952559426        1000.0                   32                       438.8117980957031        1000.0003051757812       204                      632.0941772460938        -0.007246197201311588    0.00021072433446533978   -4.246467113494873       12.345829963684082       
12450                    9.494890579382579        50999296                 433.3166509713883        1000.0                   32                       386.5163269042969        1000.0003051757812       204                      424.89544677734375       0.05030957981944084      2.479065369698219e-05    -2.6617772579193115      9.41788101196289         
12500                    9.527013722194566        51204096                 475.92477542442066       1000.0                   32                       403.2542724609375        1000.0003051757812       204                      542.95703125             -0.038981352001428604    2.2745171008864418e-05   -0.7132211327552795      10.52628231048584        
12550                    9.559273261361652        51408896                 475.9597725839921        1000.0                   32                       421.501220703125         1000.0003051757812       204                      773.5585327148438        0.007495778147131205     8.639187399239745e-06    -3.6128005981445312      13.594527244567871       
12600                    9.591733963025941        51613696                 401.8190387949155        1000.0                   32                       377.72216796875          1000.0003051757812       204                      415.23358154296875       -0.002678362186998129    5.917128873988986e-05    3.673550844192505        9.633837699890137        
12650                    9.623952933020062        51818496                 446.09467845859945       1000.0                   32                       391.9695739746094        1000.0003051757812       204                      359.86749267578125       0.011649456806480885     0.0                      -1.8389867544174194      8.491035461425781        
12700                    9.656397003332774        52023296                 420.9567561596482        1000.0                   32                       399.6524658203125        1000.0003051757812       204                      371.81805419921875       -0.03968275338411331     6.8247281888034195e-06   -1.4982212781906128      8.637309074401855        
12750                    9.689330147769716        52228096                 479.5868850267759        1000.0                   32                       427.7864990234375        1000.0003051757812       204                      518.8154907226562        0.0020825080573558807    5.855694325873628e-06    -0.020739145576953888    10.187935829162598       
12800                    9.72205587691731         52432896                 392.8885980151707        1000.0                   32                       424.09918212890625       1000.0003051757812       204                      510.09844970703125       0.005633446387946606     0.00025526530225761235   1.5786525011062622       10.085271835327148       
12850                    9.754659915500216        52637696                 466.02042065521135       1000.0                   32                       379.205322265625         1000.0003051757812       204                      455.362060546875         0.006250415463000536     9.195334860123694e-05    -2.6665732860565186      9.618730545043945        
12900                    9.787915017737282        52842496                 438.46305687181393       1000.0                   32                       402.9259948730469        1000.0003051757812       204                      474.7582092285156        -0.020984545350074768    9.040301665663719e-05    2.0578958988189697       9.844442367553711        
12950                    9.820558131933213        53047296                 451.4738182190108        1000.0                   32                       388.59210205078125       1000.0003051757812       204                      470.7647705078125        0.012780294753611088     3.3548024021001766e-06   0.5963404178619385       9.834228515625           
13000                    9.853293655514717        53252096                 486.14449717287516       1000.0                   32                       383.70281982421875       1000.0003051757812       204                      604.0233154296875        0.02324652299284935      2.9480495868483558e-05   0.3029680848121643       10.930083274841309       
13050                    9.885668133033647        53456896                 442.53260875557845       1000.0                   32                       372.69744873046875       1000.0003051757812       204                      408.96649169921875       -0.004630545154213905    4.302159504732117e-05    -2.381589651107788       9.49384880065918         
13100                    9.91818832165665         53661696                 387.36622843091163       1000.0                   32                       380.9086608886719        1000.0003051757812       204                      329.0129089355469        -0.017061550170183182    1.087343116523698e-05    -0.5527424812316895      8.26391887664795         
13150                    9.950513937804434        53866496                 436.9620332153117        1000.0                   32                       379.422607421875         1000.0003051757812       204                      375.8860168457031        -0.030748575925827026    7.538639329141006e-05    -0.48929575085639954     8.654711723327637        
13200                    9.982736965550316        54071296                 446.84739769109734       1000.0                   32                       410.15716552734375       1000.0003051757812       204                      504.3648986816406        -0.010752481408417225    1.1584562344069127e-05   -2.4483964443206787      10.067584991455078       
13250                    10.015026579962836       54276096                 421.00045480620236       1000.0                   32                       370.879638671875         1000.0003051757812       204                      401.76123046875          -0.008262882940471172    3.1091499295143876e-06   -1.2280532121658325      8.938728332519531        
13300                    10.048381022744708       54480896                 467.2031618774448        1000.0                   32                       413.8675842285156        1000.0003051757812       204                      536.3928833007812        -0.017284827306866646    4.5931723434478045e-05   0.09969236701726913      10.35230827331543        
13350                    13.906346646414862       54685696                 421.4292843333729        1000.0                   32                       411.69525146484375       1000.0003051757812       204                      425.6424865722656        -0.0026608137413859367   9.64364517130889e-05     -1.4559599161148071      9.18393325805664         
13400                    13.937714043590757       54890496                 426.6651837758076        1000.0                   32                       382.23602294921875       1000.0003051757812       204                      361.32281494140625       0.013107897713780403     4.6187658881535754e-05   -0.8115988373756409      8.376819610595703        
13450                    13.968731353349156       55095296                 404.0476122028866        1000.0                   32                       394.16766357421875       1000.0003051757812       204                      343.0270080566406        0.03225646913051605      0.00015356997027993202   -3.1227614879608154      8.4048490524292          
13500                    13.999900959730148       55300096                 461.11801784742283       1000.0                   32                       370.3040771484375        1000.0003051757812       204                      445.9621276855469        -0.023304376751184464    4.609527240972966e-05    0.43801674246788025      9.416035652160645        
13550                    14.031446629431512       55504896                 366.68088448132124       1000.0                   32                       390.8887023925781        1000.0003051757812       204                      230.52981567382812       -0.04262277111411095     0.0002504333097022027    -1.1954435110092163      7.087234973907471        
13600                    14.063106713030074       55709696                 446.5332241803859        1000.0                   32                       397.0425109863281        1000.0003051757812       204                      435.8146057128906        0.019209451973438263     3.0048116968828253e-05   0.6216824054718018       9.300399780273438        
13650                    14.09517330163055        55914496                 404.28605312028947       1000.0                   32                       379.7549133300781        1000.0003051757812       204                      395.88751220703125       -0.010801724158227444    5.532982413569698e-06    0.41114675998687744      8.93289566040039         
